per_idx,cat_idx,dt_idx,geo_idx,is_adj,val,year
159,1,6,31,1,489,2017
160,1,6,31,1,474,2017
161,1,6,31,1,506,2017
162,1,6,31,1,512,2017
163,1,6,31,1,461,2017
164,1,6,31,1,501,2017
165,1,6,31,1,511,2017
166,1,6,31,1,513,2017
167,1,6,31,1,510,2017
168,1,6,31,1,499,2017
169,1,6,31,1,562,2018
170,1,6,31,1,561,2018
171,1,6,31,1,582,2018
172,1,6,31,1,573,2018
173,1,6,31,1,544,2018
174,1,6,31,1,549,2018
175,1,6,31,1,509,2018
176,1,6,31,1,549,2018
177,1,6,31,1,538,2018
178,1,6,31,1,502,2018
179,1,6,31,1,487,2018
180,1,6,31,1,523,2018
181,1,6,31,1,528,2019
182,1,6,31,1,513,2019
183,1,6,31,1,537,2019
184,1,6,31,1,579,2019
185,1,6,31,1,509,2019
186,1,6,31,1,521,2019
187,1,6,31,1,527,2019
188,1,6,31,1,504,2019
189,1,6,31,1,490,2019
190,1,6,31,1,498,2019
191,1,6,31,1,503,2019
192,1,6,31,1,523,2019
193,1,6,31,1,486,2020
194,1,6,31,1,456,2020
195,1,6,31,1,443,2020
196,1,6,31,1,399,2020
197,1,6,31,1,474,2020
198,1,6,31,1,510,2020
199,1,6,31,1,553,2020
200,1,6,31,1,531,2020
201,1,6,31,1,559,2020
202,1,6,31,1,592,2020
203,1,6,31,1,547,2020
204,1,6,31,1,475,2020
13,1,6,32,1,219,2005
14,1,6,32,1,217,2005
15,1,6,32,1,200,2005
16,1,6,32,1,227,2005
17,1,6,32,1,213,2005
18,1,6,32,1,229,2005
19,1,6,32,1,203,2005
20,1,6,32,1,213,2005
21,1,6,32,1,214,2005
22,1,6,32,1,235,2005
23,1,6,32,1,265,2005
24,1,6,32,1,224,2005
25,1,6,32,1,239,2006
26,1,6,32,1,222,2006
27,1,6,32,1,232,2006
28,1,6,32,1,228,2006
29,1,6,32,1,215,2006
30,1,6,32,1,189,2006
31,1,6,32,1,223,2006
32,1,6,32,1,222,2006
33,1,6,32,1,195,2006
34,1,6,32,1,175,2006
35,1,6,32,1,151,2006
36,1,6,32,1,238,2006
37,1,6,32,1,193,2007
38,1,6,32,1,199,2007
39,1,6,32,1,198,2007
40,1,6,32,1,191,2007
41,1,6,32,1,192,2007
42,1,6,32,1,209,2007
43,1,6,32,1,D,2007
44,1,6,32,1,194,2007
45,1,6,32,1,D,2007
46,1,6,32,1,143,2007
47,1,6,32,1,166,2007
48,1,6,32,1,181,2007
49,1,6,32,1,D,2008
50,1,6,32,1,168,2008
51,1,6,32,1,D,2008
52,1,6,32,1,159,2008
53,1,6,32,1,190,2008
54,1,6,32,1,125,2008
55,1,6,32,1,136,2008
56,1,6,32,1,184,2008
57,1,6,32,1,150,2008
58,1,6,32,1,D,2008
59,1,6,32,1,D,2008
60,1,6,32,1,125,2008
61,1,6,32,1,138,2009
62,1,6,32,1,117,2009
63,1,6,32,1,120,2009
64,1,6,32,1,116,2009
65,1,6,32,1,D,2009
66,1,6,32,1,D,2009
67,1,6,32,1,126,2009
68,1,6,32,1,D,2009
69,1,6,32,1,D,2009
70,1,6,32,1,129,2009
71,1,6,32,1,132,2009
72,1,6,32,1,113,2009
73,1,6,32,1,113,2010
74,1,6,32,1,132,2010
75,1,6,32,1,120,2010
76,1,6,32,1,123,2010
77,1,6,32,1,121,2010
78,1,6,32,1,104,2010
79,1,6,32,1,138,2010
80,1,6,32,1,D,2010
81,1,6,32,1,D,2010
82,1,6,32,1,134,2010
83,1,6,32,1,D,2010
84,1,6,32,1,D,2010
85,1,6,32,1,129,2011
86,1,6,32,1,113,2011
87,1,6,32,1,128,2011
88,1,6,32,1,D,2011
89,1,6,32,1,D,2011
90,1,6,32,1,D,2011
91,1,6,32,1,147,2011
92,1,6,32,1,134,2011
93,1,6,32,1,143,2011
94,1,6,32,1,132,2011
95,1,6,32,1,120,2011
96,1,6,32,1,165,2011
97,1,6,32,1,125,2012
98,1,6,32,1,135,2012
99,1,6,32,1,122,2012
100,1,6,32,1,132,2012
101,1,6,32,1,139,2012
102,1,6,32,1,145,2012
103,1,6,32,1,113,2012
104,1,6,32,1,129,2012
105,1,6,32,1,103,2012
106,1,6,32,1,D,2012
107,1,6,32,1,D,2012
108,1,6,32,1,140,2012
109,1,6,32,1,128,2013
110,1,6,32,1,132,2013
111,1,6,32,1,151,2013
112,1,6,32,1,134,2013
113,1,6,32,1,131,2013
114,1,6,32,1,124,2013
115,1,6,32,1,127,2013
116,1,6,32,1,133,2013
117,1,6,32,1,138,2013
118,1,6,32,1,D,2013
119,1,6,32,1,D,2013
120,1,6,32,1,D,2013
121,1,6,32,1,125,2014
122,1,6,32,1,137,2014
123,1,6,32,1,128,2014
124,1,6,32,1,148,2014
125,1,6,32,1,123,2014
126,1,6,32,1,166,2014
127,1,6,32,1,133,2014
128,1,6,32,1,D,2014
129,1,6,32,1,D,2014
130,1,6,32,1,141,2014
131,1,6,32,1,159,2014
132,1,6,32,1,111,2014
133,1,6,32,1,152,2015
134,1,6,32,1,125,2015
135,1,6,32,1,142,2015
136,1,6,32,1,134,2015
137,1,6,32,1,155,2015
138,1,6,32,1,150,2015
139,1,6,32,1,150,2015
140,1,6,32,1,147,2015
141,1,6,32,1,133,2015
142,1,6,32,1,155,2015
143,1,6,32,1,138,2015
144,1,6,32,1,136,2015
145,1,6,32,1,139,2016
146,1,6,32,1,155,2016
147,1,6,32,1,131,2016
148,1,6,32,1,159,2016
149,1,6,32,1,127,2016
150,1,6,32,1,124,2016
151,1,6,32,1,126,2016
152,1,6,32,1,126,2016
153,1,6,32,1,136,2016
154,1,6,32,1,144,2016
155,1,6,32,1,130,2016
156,1,6,32,1,149,2016
157,1,6,32,1,138,2017
158,1,6,32,1,132,2017
159,1,6,32,1,156,2017
160,1,6,32,1,139,2017
161,1,6,32,1,124,2017
162,1,6,32,1,135,2017
163,1,6,32,1,142,2017
164,1,6,32,1,136,2017
165,1,6,32,1,140,2017
166,1,6,32,1,154,2017
167,1,6,32,1,140,2017
168,1,6,32,1,143,2017
169,1,6,32,1,161,2018
170,1,6,32,1,161,2018
171,1,6,32,1,140,2018
172,1,6,32,1,138,2018
173,1,6,32,1,175,2018
174,1,6,32,1,141,2018
175,1,6,32,1,148,2018
176,1,6,32,1,177,2018
177,1,6,32,1,175,2018
178,1,6,32,1,144,2018
179,1,6,32,1,158,2018
180,1,6,32,1,163,2018
181,1,6,32,1,163,2019
182,1,6,32,1,119,2019
183,1,6,32,1,142,2019
184,1,6,32,1,162,2019
185,1,6,32,1,144,2019
186,1,6,32,1,140,2019
187,1,6,32,1,140,2019
188,1,6,32,1,149,2019
189,1,6,32,1,128,2019
190,1,6,32,1,125,2019
191,1,6,32,1,180,2019
192,1,6,32,1,192,2019
193,1,6,32,1,126,2020
194,1,6,32,1,142,2020
195,1,6,32,1,107,2020
196,1,6,32,1,87,2020
197,1,6,32,1,119,2020
198,1,6,32,1,149,2020
199,1,6,32,1,160,2020
200,1,6,32,1,189,2020
201,1,6,32,1,198,2020
202,1,6,32,1,193,2020
203,1,6,32,1,176,2020
204,1,6,32,1,130,2020
13,1,6,33,1,236,2005
14,1,6,33,1,238,2005
15,1,6,33,1,224,2005
16,1,6,33,1,234,2005
17,1,6,33,1,221,2005
18,1,6,33,1,223,2005
19,1,6,33,1,240,2005
20,1,6,33,1,221,2005
21,1,6,33,1,197,2005
22,1,6,33,1,257,2005
23,1,6,33,1,240,2005
24,1,6,33,1,211,2005
25,1,6,33,1,231,2006
26,1,6,33,1,245,2006
27,1,6,33,1,223,2006
28,1,6,33,1,216,2006
29,1,6,33,1,222,2006
30,1,6,33,1,201,2006
31,1,6,33,1,210,2006
32,1,6,33,1,197,2006
33,1,6,33,1,207,2006
34,1,6,33,1,D,2006
35,1,6,33,1,D,2006
36,1,6,33,1,219,2006
37,1,6,33,1,200,2007
38,1,6,33,1,193,2007
39,1,6,33,1,188,2007
40,1,6,33,1,203,2007
41,1,6,33,1,214,2007
42,1,6,33,1,169,2007
43,1,6,33,1,185,2007
44,1,6,33,1,195,2007
45,1,6,33,1,220,2007
46,1,6,33,1,185,2007
47,1,6,33,1,183,2007
48,1,6,33,1,201,2007
49,1,6,33,1,D,2008
50,1,6,33,1,177,2008
51,1,6,33,1,D,2008
52,1,6,33,1,174,2008
53,1,6,33,1,164,2008
54,1,6,33,1,169,2008
55,1,6,33,1,159,2008
56,1,6,33,1,178,2008
57,1,6,33,1,178,2008
58,1,6,33,1,157,2008
59,1,6,33,1,177,2008
60,1,6,33,1,163,2008
61,1,6,33,1,167,2009
62,1,6,33,1,D,2009
63,1,6,33,1,D,2009
64,1,6,33,1,D,2009
65,1,6,33,1,169,2009
66,1,6,33,1,D,2009
67,1,6,33,1,167,2009
68,1,6,33,1,170,2009
69,1,6,33,1,147,2009
70,1,6,33,1,D,2009
71,1,6,33,1,188,2009
72,1,6,33,1,D,2009
73,1,6,33,1,149,2010
74,1,6,33,1,164,2010
75,1,6,33,1,143,2010
76,1,6,33,1,174,2010
77,1,6,33,1,153,2010
78,1,6,33,1,158,2010
79,1,6,33,1,158,2010
80,1,6,33,1,D,2010
81,1,6,33,1,D,2010
82,1,6,33,1,206,2010
83,1,6,33,1,155,2010
84,1,6,33,1,145,2010
85,1,6,33,1,176,2011
86,1,6,33,1,173,2011
87,1,6,33,1,165,2011
88,1,6,33,1,156,2011
89,1,6,33,1,134,2011
90,1,6,33,1,165,2011
91,1,6,33,1,176,2011
92,1,6,33,1,181,2011
93,1,6,33,1,167,2011
94,1,6,33,1,161,2011
95,1,6,33,1,169,2011
96,1,6,33,1,172,2011
97,1,6,33,1,D,2012
98,1,6,33,1,D,2012
99,1,6,33,1,186,2012
100,1,6,33,1,187,2012
101,1,6,33,1,154,2012
102,1,6,33,1,175,2012
103,1,6,33,1,155,2012
104,1,6,33,1,136,2012
105,1,6,33,1,167,2012
106,1,6,33,1,168,2012
107,1,6,33,1,167,2012
108,1,6,33,1,208,2012
109,1,6,33,1,173,2013
110,1,6,33,1,152,2013
111,1,6,33,1,166,2013
112,1,6,33,1,147,2013
113,1,6,33,1,160,2013
114,1,6,33,1,180,2013
115,1,6,33,1,170,2013
116,1,6,33,1,161,2013
117,1,6,33,1,150,2013
118,1,6,33,1,164,2013
119,1,6,33,1,156,2013
120,1,6,33,1,170,2013
121,1,6,33,1,150,2014
122,1,6,33,1,153,2014
123,1,6,33,1,156,2014
124,1,6,33,1,186,2014
125,1,6,33,1,199,2014
126,1,6,33,1,172,2014
127,1,6,33,1,148,2014
128,1,6,33,1,179,2014
129,1,6,33,1,184,2014
130,1,6,33,1,168,2014
131,1,6,33,1,174,2014
132,1,6,33,1,140,2014
133,1,6,33,1,200,2015
134,1,6,33,1,186,2015
135,1,6,33,1,170,2015
136,1,6,33,1,163,2015
137,1,6,33,1,184,2015
138,1,6,33,1,166,2015
139,1,6,33,1,193,2015
140,1,6,33,1,173,2015
141,1,6,33,1,151,2015
142,1,6,33,1,190,2015
143,1,6,33,1,182,2015
144,1,6,33,1,195,2015
145,1,6,33,1,172,2016
146,1,6,33,1,173,2016
147,1,6,33,1,185,2016
148,1,6,33,1,172,2016
149,1,6,33,1,186,2016
150,1,6,33,1,142,2016
151,1,6,33,1,188,2016
152,1,6,33,1,175,2016
153,1,6,33,1,193,2016
154,1,6,33,1,174,2016
155,1,6,33,1,172,2016
156,1,6,33,1,215,2016
157,1,6,33,1,186,2017
158,1,6,33,1,165,2017
159,1,6,33,1,174,2017
160,1,6,33,1,167,2017
161,1,6,33,1,154,2017
162,1,6,33,1,172,2017
163,1,6,33,1,162,2017
164,1,6,33,1,188,2017
165,1,6,33,1,166,2017
166,1,6,33,1,165,2017
167,1,6,33,1,207,2017
168,1,6,33,1,167,2017
169,1,6,33,1,192,2018
170,1,6,33,1,194,2018
171,1,6,33,1,179,2018
172,1,6,33,1,184,2018
173,1,6,33,1,191,2018
174,1,6,33,1,178,2018
175,1,6,33,1,166,2018
176,1,6,33,1,157,2018
177,1,6,33,1,169,2018
178,1,6,33,1,171,2018
179,1,6,33,1,156,2018
180,1,6,33,1,165,2018
181,1,6,33,1,156,2019
182,1,6,33,1,178,2019
183,1,6,33,1,162,2019
184,1,6,33,1,189,2019
185,1,6,33,1,163,2019
186,1,6,33,1,173,2019
187,1,6,33,1,162,2019
188,1,6,33,1,173,2019
189,1,6,33,1,192,2019
190,1,6,33,1,180,2019
191,1,6,33,1,191,2019
192,1,6,33,1,176,2019
193,1,6,33,1,167,2020
194,1,6,33,1,163,2020
195,1,6,33,1,139,2020
196,1,6,33,1,135,2020
197,1,6,33,1,143,2020
198,1,6,33,1,161,2020
199,1,6,33,1,188,2020
200,1,6,33,1,182,2020
201,1,6,33,1,151,2020
202,1,6,33,1,192,2020
203,1,6,33,1,169,2020
204,1,6,33,1,161,2020
13,1,6,34,1,469,2005
14,1,6,34,1,456,2005
15,1,6,34,1,496,2005
16,1,6,34,1,466,2005
17,1,6,34,1,493,2005
18,1,6,34,1,528,2005
19,1,6,34,1,521,2005
20,1,6,34,1,512,2005
21,1,6,34,1,371,2005
22,1,6,34,1,545,2005
23,1,6,34,1,494,2005
24,1,6,34,1,529,2005
25,1,6,34,1,457,2006
26,1,6,34,1,494,2006
27,1,6,34,1,457,2006
28,1,6,34,1,443,2006
29,1,6,34,1,450,2006
30,1,6,34,1,437,2006
31,1,6,34,1,426,2006
32,1,6,34,1,441,2006
33,1,6,34,1,413,2006
34,1,6,34,1,413,2006
35,1,6,34,1,412,2006
36,1,6,34,1,497,2006
37,1,6,34,1,353,2007
38,1,6,34,1,439,2007
39,1,6,34,1,409,2007
40,1,6,34,1,436,2007
41,1,6,34,1,412,2007
42,1,6,34,1,385,2007
43,1,6,34,1,396,2007
44,1,6,34,1,387,2007
45,1,6,34,1,379,2007
46,1,6,34,1,398,2007
47,1,6,34,1,396,2007
48,1,6,34,1,399,2007
49,1,6,34,1,371,2008
50,1,6,34,1,358,2008
51,1,6,34,1,296,2008
52,1,6,34,1,363,2008
53,1,6,34,1,327,2008
54,1,6,34,1,322,2008
55,1,6,34,1,320,2008
56,1,6,34,1,313,2008
57,1,6,34,1,343,2008
58,1,6,34,1,308,2008
59,1,6,34,1,283,2008
60,1,6,34,1,276,2008
61,1,6,34,1,307,2009
62,1,6,34,1,276,2009
63,1,6,34,1,316,2009
64,1,6,34,1,292,2009
65,1,6,34,1,295,2009
66,1,6,34,1,309,2009
67,1,6,34,1,296,2009
68,1,6,34,1,286,2009
69,1,6,34,1,327,2009
70,1,6,34,1,273,2009
71,1,6,34,1,300,2009
72,1,6,34,1,285,2009
73,1,6,34,1,302,2010
74,1,6,34,1,320,2010
75,1,6,34,1,253,2010
76,1,6,34,1,321,2010
77,1,6,34,1,325,2010
78,1,6,34,1,273,2010
79,1,6,34,1,327,2010
80,1,6,34,1,325,2010
81,1,6,34,1,337,2010
82,1,6,34,1,333,2010
83,1,6,34,1,328,2010
84,1,6,34,1,323,2010
85,1,6,34,1,340,2011
86,1,6,34,1,302,2011
87,1,6,34,1,306,2011
88,1,6,34,1,302,2011
89,1,6,34,1,291,2011
90,1,6,34,1,312,2011
91,1,6,34,1,316,2011
92,1,6,34,1,329,2011
93,1,6,34,1,291,2011
94,1,6,34,1,309,2011
95,1,6,34,1,308,2011
96,1,6,34,1,320,2011
97,1,6,34,1,287,2012
98,1,6,34,1,301,2012
99,1,6,34,1,312,2012
100,1,6,34,1,297,2012
101,1,6,34,1,341,2012
102,1,6,34,1,309,2012
103,1,6,34,1,312,2012
104,1,6,34,1,323,2012
105,1,6,34,1,306,2012
106,1,6,34,1,320,2012
107,1,6,34,1,322,2012
108,1,6,34,1,418,2012
109,1,6,34,1,288,2013
110,1,6,34,1,323,2013
111,1,6,34,1,351,2013
112,1,6,34,1,351,2013
113,1,6,34,1,332,2013
114,1,6,34,1,368,2013
115,1,6,34,1,347,2013
116,1,6,34,1,308,2013
117,1,6,34,1,348,2013
118,1,6,34,1,340,2013
119,1,6,34,1,344,2013
120,1,6,34,1,344,2013
121,1,6,34,1,322,2014
122,1,6,34,1,314,2014
123,1,6,34,1,371,2014
124,1,6,34,1,324,2014
125,1,6,34,1,324,2014
126,1,6,34,1,303,2014
127,1,6,34,1,337,2014
128,1,6,34,1,355,2014
129,1,6,34,1,386,2014
130,1,6,34,1,295,2014
131,1,6,34,1,349,2014
132,1,6,34,1,322,2014
133,1,6,34,1,406,2015
134,1,6,34,1,353,2015
135,1,6,34,1,330,2015
136,1,6,34,1,362,2015
137,1,6,34,1,352,2015
138,1,6,34,1,356,2015
139,1,6,34,1,349,2015
140,1,6,34,1,317,2015
141,1,6,34,1,334,2015
142,1,6,34,1,330,2015
143,1,6,34,1,309,2015
144,1,6,34,1,323,2015
145,1,6,34,1,361,2016
146,1,6,34,1,366,2016
147,1,6,34,1,302,2016
148,1,6,34,1,320,2016
149,1,6,34,1,318,2016
150,1,6,34,1,291,2016
151,1,6,34,1,335,2016
152,1,6,34,1,302,2016
153,1,6,34,1,299,2016
154,1,6,34,1,323,2016
155,1,6,34,1,299,2016
156,1,6,34,1,329,2016
157,1,6,34,1,323,2017
158,1,6,34,1,323,2017
159,1,6,34,1,360,2017
160,1,6,34,1,341,2017
161,1,6,34,1,338,2017
162,1,6,34,1,351,2017
163,1,6,34,1,341,2017
164,1,6,34,1,363,2017
165,1,6,34,1,347,2017
166,1,6,34,1,327,2017
167,1,6,34,1,351,2017
168,1,6,34,1,330,2017
169,1,6,34,1,405,2018
170,1,6,34,1,346,2018
171,1,6,34,1,362,2018
172,1,6,34,1,358,2018
173,1,6,34,1,359,2018
174,1,6,34,1,368,2018
175,1,6,34,1,326,2018
176,1,6,34,1,381,2018
177,1,6,34,1,420,2018
178,1,6,34,1,301,2018
179,1,6,34,1,366,2018
180,1,6,34,1,381,2018
181,1,6,34,1,348,2019
182,1,6,34,1,358,2019
183,1,6,34,1,324,2019
184,1,6,34,1,339,2019
185,1,6,34,1,342,2019
186,1,6,34,1,351,2019
187,1,6,34,1,319,2019
188,1,6,34,1,336,2019
189,1,6,34,1,437,2019
190,1,6,34,1,381,2019
191,1,6,34,1,378,2019
192,1,6,34,1,380,2019
193,1,6,34,1,359,2020
194,1,6,34,1,374,2020
195,1,6,34,1,296,2020
196,1,6,34,1,273,2020
197,1,6,34,1,331,2020
198,1,6,34,1,348,2020
199,1,6,34,1,475,2020
200,1,6,34,1,443,2020
201,1,6,34,1,404,2020
202,1,6,34,1,422,2020
203,1,6,34,1,393,2020
204,1,6,34,1,370,2020
13,1,6,35,1,171,2005
14,1,6,35,1,187,2005
15,1,6,35,1,171,2005
16,1,6,35,1,177,2005
17,1,6,35,1,176,2005
18,1,6,35,1,177,2005
19,1,6,35,1,187,2005
20,1,6,35,1,157,2005
21,1,6,35,1,167,2005
22,1,6,35,1,186,2005
23,1,6,35,1,182,2005
24,1,6,35,1,186,2005
25,1,6,35,1,D,2006
26,1,6,35,1,D,2006
27,1,6,35,1,D,2006
28,1,6,35,1,144,2006
29,1,6,35,1,152,2006
30,1,6,35,1,141,2006
31,1,6,35,1,146,2006
32,1,6,35,1,150,2006
33,1,6,35,1,143,2006
34,1,6,35,1,142,2006
35,1,6,35,1,141,2006
36,1,6,35,1,144,2006
37,1,6,35,1,144,2007
38,1,6,35,1,148,2007
39,1,6,35,1,152,2007
40,1,6,35,1,155,2007
41,1,6,35,1,152,2007
42,1,6,35,1,151,2007
43,1,6,35,1,D,2007
44,1,6,35,1,D,2007
45,1,6,35,1,149,2007
46,1,6,35,1,155,2007
47,1,6,35,1,D,2007
48,1,6,35,1,D,2007
49,1,6,35,1,D,2008
50,1,6,35,1,132,2008
51,1,6,35,1,D,2008
52,1,6,35,1,138,2008
53,1,6,35,1,D,2008
54,1,6,35,1,D,2008
55,1,6,35,1,130,2008
56,1,6,35,1,133,2008
57,1,6,35,1,131,2008
58,1,6,35,1,106,2008
59,1,6,35,1,116,2008
60,1,6,35,1,74,2008
61,1,6,35,1,D,2009
62,1,6,35,1,D,2009
63,1,6,35,1,129,2009
64,1,6,35,1,119,2009
65,1,6,35,1,123,2009
66,1,6,35,1,125,2009
67,1,6,35,1,D,2009
68,1,6,35,1,113,2009
69,1,6,35,1,D,2009
70,1,6,35,1,D,2009
71,1,6,35,1,D,2009
72,1,6,35,1,100,2009
73,1,6,35,1,109,2010
74,1,6,35,1,99,2010
75,1,6,35,1,102,2010
76,1,6,35,1,97,2010
77,1,6,35,1,99,2010
78,1,6,35,1,103,2010
79,1,6,35,1,103,2010
80,1,6,35,1,99,2010
81,1,6,35,1,116,2010
82,1,6,35,1,D,2010
83,1,6,35,1,D,2010
84,1,6,35,1,99,2010
85,1,6,35,1,121,2011
86,1,6,35,1,104,2011
87,1,6,35,1,103,2011
88,1,6,35,1,114,2011
89,1,6,35,1,D,2011
90,1,6,35,1,D,2011
91,1,6,35,1,114,2011
92,1,6,35,1,D,2011
93,1,6,35,1,D,2011
94,1,6,35,1,104,2011
95,1,6,35,1,D,2011
96,1,6,35,1,D,2011
97,1,6,35,1,D,2012
98,1,6,35,1,123,2012
99,1,6,35,1,D,2012
100,1,6,35,1,95,2012
101,1,6,35,1,100,2012
102,1,6,35,1,121,2012
103,1,6,35,1,D,2012
104,1,6,35,1,114,2012
105,1,6,35,1,D,2012
106,1,6,35,1,D,2012
107,1,6,35,1,D,2012
108,1,6,35,1,D,2012
109,1,6,35,1,D,2013
110,1,6,35,1,D,2013
111,1,6,35,1,105,2013
112,1,6,35,1,107,2013
113,1,6,35,1,104,2013
114,1,6,35,1,102,2013
115,1,6,35,1,98,2013
116,1,6,35,1,D,2013
117,1,6,35,1,D,2013
118,1,6,35,1,107,2013
119,1,6,35,1,100,2013
120,1,6,35,1,93,2013
121,1,6,35,1,108,2014
122,1,6,35,1,D,2014
123,1,6,35,1,D,2014
124,1,6,35,1,94,2014
125,1,6,35,1,104,2014
126,1,6,35,1,94,2014
127,1,6,35,1,117,2014
128,1,6,35,1,110,2014
129,1,6,35,1,102,2014
130,1,6,35,1,110,2014
131,1,6,35,1,101,2014
132,1,6,35,1,107,2014
133,1,6,35,1,125,2015
134,1,6,35,1,99,2015
135,1,6,35,1,106,2015
136,1,6,35,1,108,2015
137,1,6,35,1,104,2015
138,1,6,35,1,102,2015
139,1,6,35,1,110,2015
140,1,6,35,1,97,2015
141,1,6,35,1,107,2015
142,1,6,35,1,D,2015
143,1,6,35,1,D,2015
144,1,6,35,1,114,2015
145,1,6,35,1,144,2016
146,1,6,35,1,113,2016
147,1,6,35,1,102,2016
148,1,6,35,1,108,2016
149,1,6,35,1,115,2016
150,1,6,35,1,106,2016
151,1,6,35,1,100,2016
152,1,6,35,1,107,2016
153,1,6,35,1,107,2016
154,1,6,35,1,98,2016
155,1,6,35,1,D,2016
156,1,6,35,1,D,2016
157,1,6,35,1,112,2017
158,1,6,35,1,102,2017
159,1,6,35,1,114,2017
160,1,6,35,1,119,2017
161,1,6,35,1,101,2017
162,1,6,35,1,115,2017
163,1,6,35,1,97,2017
164,1,6,35,1,129,2017
165,1,6,35,1,107,2017
166,1,6,35,1,126,2017
167,1,6,35,1,120,2017
168,1,6,35,1,110,2017
169,1,6,35,1,124,2018
170,1,6,35,1,120,2018
171,1,6,35,1,106,2018
172,1,6,35,1,D,2018
173,1,6,35,1,128,2018
174,1,6,35,1,D,2018
175,1,6,35,1,135,2018
176,1,6,35,1,110,2018
177,1,6,35,1,129,2018
178,1,6,35,1,D,2018
179,1,6,35,1,128,2018
180,1,6,35,1,D,2018
181,1,6,35,1,118,2019
182,1,6,35,1,128,2019
183,1,6,35,1,130,2019
184,1,6,35,1,131,2019
185,1,6,35,1,D,2019
186,1,6,35,1,D,2019
187,1,6,35,1,100,2019
188,1,6,35,1,106,2019
189,1,6,35,1,104,2019
190,1,6,35,1,111,2019
191,1,6,35,1,97,2019
192,1,6,35,1,139,2019
193,1,6,35,1,111,2020
194,1,6,35,1,117,2020
195,1,6,35,1,86,2020
196,1,6,35,1,61,2020
197,1,6,35,1,88,2020
198,1,6,35,1,102,2020
199,1,6,35,1,149,2020
200,1,6,35,1,142,2020
201,1,6,35,1,133,2020
202,1,6,35,1,120,2020
203,1,6,35,1,143,2020
204,1,6,35,1,111,2020
13,1,6,36,1,1203,2005
14,1,6,36,1,1263,2005
15,1,6,36,1,1186,2005
16,1,6,36,1,1219,2005
17,1,6,36,1,1267,2005
18,1,6,36,1,1234,2005
19,1,6,36,1,1180,2005
20,1,6,36,1,1138,2005
21,1,6,36,1,1187,2005
22,1,6,36,1,1391,2005
23,1,6,36,1,1272,2005
24,1,6,36,1,1313,2005
25,1,6,36,1,1229,2006
26,1,6,36,1,1230,2006
27,1,6,36,1,1198,2006
28,1,6,36,1,1066,2006
29,1,6,36,1,1165,2006
30,1,6,36,1,1131,2006
31,1,6,36,1,1006,2006
32,1,6,36,1,1117,2006
33,1,6,36,1,1121,2006
34,1,6,36,1,1087,2006
35,1,6,36,1,1094,2006
36,1,6,36,1,1327,2006
37,1,6,36,1,1033,2007
38,1,6,36,1,1064,2007
39,1,6,36,1,1071,2007
40,1,6,36,1,1022,2007
41,1,6,36,1,997,2007
42,1,6,36,1,1047,2007
43,1,6,36,1,1018,2007
44,1,6,36,1,987,2007
45,1,6,36,1,963,2007
46,1,6,36,1,1052,2007
47,1,6,36,1,956,2007
48,1,6,36,1,1056,2007
49,1,6,36,1,925,2008
50,1,6,36,1,914,2008
51,1,6,36,1,872,2008
52,1,6,36,1,924,2008
53,1,6,36,1,868,2008
54,1,6,36,1,835,2008
55,1,6,36,1,850,2008
56,1,6,36,1,851,2008
57,1,6,36,1,820,2008
58,1,6,36,1,795,2008
59,1,6,36,1,798,2008
60,1,6,36,1,774,2008
61,1,6,36,1,852,2009
62,1,6,36,1,755,2009
63,1,6,36,1,853,2009
64,1,6,36,1,808,2009
65,1,6,36,1,818,2009
66,1,6,36,1,800,2009
67,1,6,36,1,853,2009
68,1,6,36,1,838,2009
69,1,6,36,1,834,2009
70,1,6,36,1,794,2009
71,1,6,36,1,872,2009
72,1,6,36,1,843,2009
73,1,6,36,1,823,2010
74,1,6,36,1,803,2010
75,1,6,36,1,845,2010
76,1,6,36,1,859,2010
77,1,6,36,1,947,2010
78,1,6,36,1,840,2010
79,1,6,36,1,816,2010
80,1,6,36,1,850,2010
81,1,6,36,1,882,2010
82,1,6,36,1,887,2010
83,1,6,36,1,921,2010
84,1,6,36,1,866,2010
85,1,6,36,1,857,2011
86,1,6,36,1,885,2011
87,1,6,36,1,856,2011
88,1,6,36,1,847,2011
89,1,6,36,1,831,2011
90,1,6,36,1,849,2011
91,1,6,36,1,911,2011
92,1,6,36,1,835,2011
93,1,6,36,1,846,2011
94,1,6,36,1,877,2011
95,1,6,36,1,799,2011
96,1,6,36,1,958,2011
97,1,6,36,1,848,2012
98,1,6,36,1,882,2012
99,1,6,36,1,814,2012
100,1,6,36,1,823,2012
101,1,6,36,1,868,2012
102,1,6,36,1,802,2012
103,1,6,36,1,805,2012
104,1,6,36,1,833,2012
105,1,6,36,1,821,2012
106,1,6,36,1,753,2012
107,1,6,36,1,740,2012
108,1,6,36,1,1198,2012
109,1,6,36,1,877,2013
110,1,6,36,1,872,2013
111,1,6,36,1,893,2013
112,1,6,36,1,859,2013
113,1,6,36,1,856,2013
114,1,6,36,1,930,2013
115,1,6,36,1,871,2013
116,1,6,36,1,912,2013
117,1,6,36,1,859,2013
118,1,6,36,1,897,2013
119,1,6,36,1,830,2013
120,1,6,36,1,845,2013
121,1,6,36,1,745,2014
122,1,6,36,1,786,2014
123,1,6,36,1,906,2014
124,1,6,36,1,873,2014
125,1,6,36,1,852,2014
126,1,6,36,1,812,2014
127,1,6,36,1,876,2014
